train_loss_epoch,train_acc_epoch,train_acc_top5_epoch,epoch,step,lr,train_DIV_LOSS,train_esemble_loss,train_max_cosine,train_min_cosine,train_avg_cosine,train_loss_step,train_acc_step,train_acc_top5_step,val_DIV_LOSS,val_esemble_loss,val_max_cosine,val_min_cosine,val_avg_cosine,val_loss,val_acc,val_acc_top5,val_ece,test_DIV_LOSS,test_esemble_loss,test_max_cosine,test_min_cosine,test_avg_cosine,test_loss,test_acc,test_acc_top5,test_ece
-0.04188622906804085,0.7645202279090881,0.9299242496490479,74,2474,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,75,2499,0.14101575314998627,0.28445205092430115,3.934615135192871,0.16940397024154663,0.11163689941167831,0.19320547580718994,0.07764959335327148,0.6666666865348816,0.9583333134651184,,,,,,,,,,,,,,,,,,
,,,75,2499,,,,,,,,,,0.19511079788208008,4.01088809967041,0.19147714972496033,0.125361829996109,0.17461898922920227,0.24974338710308075,0.6499999761581421,0.8949999809265137,0.4734285771846771,0.1981678456068039,4.005876541137695,0.18225643038749695,0.12590305507183075,0.17297987639904022,0.2790588140487671,0.6490809321403503,0.8819442391395569,0.4631061255931854
0.007033006753772497,0.7279040217399597,0.9122474789619446,75,2507,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.02581329271197319,0.7550504803657532,0.9179292917251587,76,2540,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,77,2549,0.1405704766511917,0.1285649985074997,3.9702823162078857,0.16302287578582764,0.09904073178768158,0.14319884777069092,0.1986626386642456,0.7083333134651184,0.8333333134651184,,,,,,,,,,,,,,,,,,
-0.02964123524725437,0.745580792427063,0.9071969985961914,77,2573,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,78,2599,0.1401151716709137,0.11627780646085739,3.927030563354492,0.15653471648693085,0.09086546301841736,0.13713395595550537,0.13077116012573242,0.6666666865348816,0.8333333134651184,,,,,,,,,,,,,,,,,,
,,,78,2599,,,,,,,,,,0.18221977353096008,3.9956533908843994,0.18362544476985931,0.11915265023708344,0.16796337068080902,0.19677722454071045,0.6499999761581421,0.9049999713897705,0.4598245322704315,0.1912609189748764,3.9916348457336426,0.17577162384986877,0.11980604380369186,0.1679631769657135,0.23094673454761505,0.6541268229484558,0.8848419785499573,0.4590441882610321
-0.06538240611553192,0.7537878751754761,0.9242424368858337,78,2606,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.06815818697214127,0.7651515007019043,0.9292929172515869,79,2639,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,80,2649,0.139649897813797,0.12291119992733002,3.992729902267456,0.17333225905895233,0.08549660444259644,0.13922715187072754,0.12954437732696533,0.6666666865348816,0.8333333134651184,,,,,,,,,,,,,,,,,,
-0.020763427019119263,0.7348484992980957,0.9059343338012695,80,2672,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,81,2699,0.13917472958564758,0.08674132823944092,3.9430599212646484,0.12937861680984497,0.08237498998641968,0.1126185730099678,0.04429483413696289,0.75,0.875,,,,,,,,,,,,,,,,,,
,,,81,2699,,,,,,,,,,0.17868328094482422,3.9828784465789795,0.17714790999889374,0.11337536573410034,0.16409602761268616,0.15381750464439392,0.6549999713897705,0.9150000214576721,0.4513840973377228,0.1876688003540039,3.9786736965179443,0.17070618271827698,0.1148231029510498,0.16443248093128204,0.1896745264530182,0.6591227054595947,0.8884389996528625,0.45499908924102783
-0.11664026230573654,0.7664141654968262,0.9267676472663879,81,2705,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.14709138870239258,0.756313145160675,0.934974730014801,82,2738,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,83,2749,0.13868975639343262,0.14457769691944122,3.891486644744873,0.18596646189689636,0.09956774115562439,0.14228555560112,-0.07806146144866943,0.75,0.9166666865348816,,,,,,,,,,,,,,,,,,
-0.17399829626083374,0.7828282713890076,0.9248737096786499,83,2771,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,84,2799,0.13819503784179688,0.09920397400856018,3.959259033203125,0.15524031221866608,0.09010228514671326,0.12395155429840088,0.18029236793518066,0.7083333134651184,0.875,,,,,,,,,,,,,,,,,,
,,,84,2799,,,,,,,,,,0.16058313846588135,3.9745829105377197,0.16524335741996765,0.10479842126369476,0.15413592755794525,0.11436204612255096,0.6650000214576721,0.9100000262260437,0.4504392743110657,0.17336013913154602,3.9659132957458496,0.16120170056819916,0.10624715685844421,0.15577809512615204,0.14472733438014984,0.6651679277420044,0.8905376195907593,0.4515663981437683
-0.11657534539699554,0.7575757503509521,0.9141414165496826,84,2804,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.16563387215137482,0.7695707082748413,0.9255050420761108,85,2837,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,86,2849,0.13769064843654633,0.09524180740118027,3.8588199615478516,0.1474589705467224,0.09119907766580582,0.12094948440790176,-0.1566845178604126,0.7916666865348816,0.875,,,,,,,,,,,,,,,,,,
-0.16431157290935516,0.7613636255264282,0.9286616444587708,86,2870,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87,2899,0.13717666268348694,0.09483744204044342,3.906057357788086,0.13330768048763275,0.08781447261571884,0.11752954125404358,-0.06170845031738281,0.7083333134651184,0.9166666865348816,,,,,,,,,,,,,,,,,,
,,,87,2899,,,,,,,,,,0.14328311383724213,3.9663515090942383,0.15584643185138702,0.09503467381000519,0.14438524842262268,0.07190541923046112,0.6850000023841858,0.9150000214576721,0.46483370661735535,0.1596265435218811,3.9588775634765625,0.15131805837154388,0.09730039536952972,0.1471417397260666,0.10509180277585983,0.6679655909538269,0.892835795879364,0.44709333777427673
-0.22020316123962402,0.7803030014038086,0.933080792427063,87,2903,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.205100417137146,0.7613636255264282,0.9375,88,2936,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,89,2949,0.13665316998958588,0.09932803362607956,3.9471869468688965,0.11253458261489868,0.06285946071147919,0.10323357582092285,0.04176783561706543,0.625,0.7916666865348816,,,,,,,,,,,,,,,,,,
-0.20713035762310028,0.7746211886405945,0.9154040217399597,89,2969,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,90,2999,0.1361202448606491,0.06687024235725403,3.9028806686401367,0.10591785609722137,0.06479990482330322,0.09419358521699905,0.15045905113220215,0.5416666865348816,0.8333333134651184,,,,,,,,,,,,,,,,,,
,,,90,2999,,,,,,,,,,0.13745523989200592,3.961386203765869,0.15377584099769592,0.09255857765674591,0.14105382561683655,0.022696608677506447,0.6899999976158142,0.9150000214576721,0.4632495045661926,0.15800808370113373,3.9549150466918945,0.1492108851671219,0.0935928001999855,0.14495638012886047,0.06841149181127548,0.6709131598472595,0.8958334922790527,0.4423116147518158
-0.1976543366909027,0.7601010203361511,0.9198232293128967,90,3002,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.1890733689069748,0.7487373948097229,0.9191918969154358,91,3035,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,92,3049,0.1355779767036438,0.08177896589040756,3.9289681911468506,0.1237824559211731,0.07259423285722733,0.10964099317789078,-0.05298876762390137,0.7083333134651184,0.9166666865348816,,,,,,,,,,,,,,,,,,
-0.27963411808013916,0.7859848737716675,0.9494949579238892,92,3068,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,93,3099,0.13502644002437592,0.09261666983366013,3.779019355773926,0.09900243580341339,0.060256198048591614,0.10125628858804703,-0.3953760862350464,0.7916666865348816,0.9166666865348816,,,,,,,,,,,,,,,,,,
,,,93,3099,,,,,,,,,,0.13315314054489136,3.9574942588806152,0.14459222555160522,0.0869985893368721,0.13628365099430084,-0.00939950905740261,0.6949999928474426,0.9150000214576721,0.4571373462677002,0.1506117433309555,3.949352741241455,0.14264334738254547,0.08804576843976974,0.13944756984710693,0.03086354024708271,0.6753096580505371,0.8988310694694519,0.43846824765205383
-0.24324843287467957,0.7746211886405945,0.9273989796638489,93,3101,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.29710349440574646,0.7657828330993652,0.931186854839325,94,3134,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,95,3149,0.13446572422981262,0.06522394716739655,3.8522872924804688,0.09706276655197144,0.057883456349372864,0.09130355715751648,-0.07957732677459717,0.7083333134651184,0.8333333134651184,,,,,,,,,,,,,,,,,,
-0.2694377601146698,0.7815656661987305,0.9273989796638489,95,3167,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,96,3199,0.1338959038257599,0.11062469333410263,3.864393711090088,0.09895752370357513,0.05910851061344147,0.11234816908836365,0.0953683853149414,0.5833333134651184,0.7916666865348816,,,,,,,,,,,,,,,,,,
,,,96,3199,,,,,,,,,,0.12029337882995605,3.955991506576538,0.136879563331604,0.07937546074390411,0.12798210978507996,-0.04431077465415001,0.699999988079071,0.9150000214576721,0.4613851308822632,0.1388123482465744,3.9477813243865967,0.1353011578321457,0.07990656793117523,0.13170312345027924,-0.00754080805927515,0.677907407283783,0.9018285274505615,0.434000164270401
-0.22314898669719696,0.7373737096786499,0.9135100841522217,96,3200,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.27916473150253296,0.7556818127632141,0.9248737096786499,97,3233,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,98,3249,0.13331706821918488,0.09070178121328354,3.8462119102478027,0.12054438889026642,0.05794622749090195,0.10575229674577713,-0.05085134506225586,0.6666666865348816,0.8333333134651184,,,,,,,,,,,,,,,,,,
-0.32021939754486084,0.7904040217399597,0.9248737096786499,98,3266,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,99,3299,0.13272932171821594,0.09815080463886261,3.905491590499878,0.1434553563594818,0.08464512974023819,0.12078596651554108,-0.09916961193084717,0.7083333134651184,0.9583333134651184,,,,,,,,,,,,,,,,,,
,,,99,3299,,,,,,,,,,0.11989658325910568,3.954409599304199,0.13488472998142242,0.0771973580121994,0.12561582028865814,-0.07834358513355255,0.699999988079071,0.9200000166893005,0.45910921692848206,0.1358373463153839,3.9484589099884033,0.13143673539161682,0.0766153484582901,0.12861795723438263,-0.038874026387929916,0.682503879070282,0.9035269618034363,0.43195587396621704
-0.3227801024913788,0.7859848737716675,0.9204545617103577,99,3299,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3264741897583008,0.7809343338012695,0.9305555820465088,100,3332,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,101,3349,0.13213273882865906,0.0477631539106369,3.8297603130340576,0.09210298955440521,0.05305381119251251,0.08251256495714188,-0.4110448360443115,0.8333333134651184,0.9166666865348816,,,,,,,,,,,,,,,,,,
-0.35360512137413025,0.7922979593276978,0.9248737096786499,101,3365,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.37180787324905396,0.7998737096786499,0.9375,102,3398,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,103,3399,0.13152742385864258,0.04792194068431854,3.931293487548828,0.10166957974433899,0.05921658128499985,0.08297362923622131,-0.12790751457214355,0.7916666865348816,0.875,,,,,,,,,,,,,,,,,,
,,,103,3399,,,,,,,,,,0.10787234455347061,3.958277940750122,0.12586843967437744,0.07037030905485153,0.11800551414489746,-0.10457035154104233,0.6949999928474426,0.9200000166893005,0.44877123832702637,0.12564519047737122,3.9503774642944336,0.12456094473600388,0.0703233927488327,0.12185107916593552,-0.06854863464832306,0.6838527321815491,0.9050259590148926,0.42697590589523315
-0.3715035915374756,0.8011363744735718,0.9305555820465088,103,3431,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,104,3449,0.13091345131397247,0.11263488978147507,3.9322733879089355,0.09787513315677643,0.05293493717908859,0.1068405881524086,-0.3010667562484741,0.75,0.9583333134651184,,,,,,,,,,,,,,,,,,
-0.3844403028488159,0.7954545617103577,0.934974730014801,104,3464,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3836703896522522,0.7752525210380554,0.9286616444587708,105,3497,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,106,3499,0.1302909255027771,0.08612227439880371,3.8396594524383545,0.10575568675994873,0.06195635721087456,0.09912809729576111,-0.6545408964157104,0.875,1.0,,,,,,,,,,,,,,,,,,
,,,106,3499,,,,,,,,,,0.10103950649499893,3.959503173828125,0.12298686057329178,0.06700201332569122,0.11322741210460663,-0.15281625092029572,0.7149999737739563,0.9200000166893005,0.4622771441936493,0.12017705291509628,3.9531216621398926,0.11936028301715851,0.06627852469682693,0.11744556576013565,-0.10103894770145416,0.6864007711410522,0.9064248204231262,0.42222192883491516
-0.36302807927131653,0.7777777910232544,0.9185606241226196,106,3530,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,107,3549,0.12965995073318481,0.062098823487758636,3.7556941509246826,0.1178537905216217,0.05437692999839783,0.09178917855024338,-0.646359920501709,0.9166666865348816,1.0,,,,,,,,,,,,,,,,,,
-0.4204683303833008,0.7935606241226196,0.9292929172515869,107,3563,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.38822346925735474,0.7765151262283325,0.9210858345031738,108,3596,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,109,3599,0.1290206015110016,0.037509240210056305,3.886103630065918,0.0919799879193306,0.05415657162666321,0.07296658307313919,-0.4591721296310425,0.75,0.9166666865348816,,,,,,,,,,,,,,,,,,
,,,109,3599,,,,,,,,,,0.09011930227279663,3.964322090148926,0.1122247576713562,0.06067933887243271,0.1058046743273735,-0.17287170886993408,0.7049999833106995,0.9350000023841858,0.43845316767692566,0.11054935306310654,3.9571869373321533,0.1126505434513092,0.06018374115228653,0.11065080016851425,-0.1266310214996338,0.6869003176689148,0.9062252044677734,0.41769590973854065
-0.4720991551876068,0.8017676472663879,0.940025269985199,109,3629,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,110,3649,0.12837299704551697,0.04433769732713699,3.864001989364624,0.07890241593122482,0.03974468261003494,0.07137002050876617,-0.3208587169647217,0.7083333134651184,0.9166666865348816,,,,,,,,,,,,,,,,,,
-0.42811205983161926,0.7922979593276978,0.9267676472663879,110,3662,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.4482436180114746,0.7992424368858337,0.9267676472663879,111,3695,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,112,3699,0.12771722674369812,0.048344895243644714,3.8534295558929443,0.09478362649679184,0.04505901038646698,0.07905460149049759,-0.348549485206604,0.7916666865348816,0.9166666865348816,,,,,,,,,,,,,,,,,,
,,,112,3699,,,,,,,,,,0.08274733275175095,3.9677648544311523,0.10703915357589722,0.05312744528055191,0.09831476956605911,-0.21646957099437714,0.699999988079071,0.9300000071525574,0.4257880747318268,0.09857569634914398,3.964724540710449,0.10363191366195679,0.053385358303785324,0.10197580605745316,-0.16477364301681519,0.68979811668396,0.9101216197013855,0.41544413566589355
-0.4248601496219635,0.7973484992980957,0.933080792427063,112,3728,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,113,3749,0.1270533949136734,0.0721176490187645,3.9055423736572266,0.11529050767421722,0.04692309349775314,0.09004783630371094,-0.32712435722351074,0.6666666865348816,0.875,,,,,,,,,,,,,,,,,,
-0.4700457751750946,0.7960858345031738,0.9204545617103577,113,3761,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.47281360626220703,0.7847222089767456,0.9248737096786499,114,3794,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,115,3799,0.12638159096240997,0.024393390864133835,3.9292407035827637,0.07412407547235489,0.03327975794672966,0.05648922547698021,-0.35048365592956543,0.7916666865348816,0.7916666865348816,,,,,,,,,,,,,,,,,,
,,,115,3799,,,,,,,,,,0.07509573549032211,3.976574659347534,0.10052509605884552,0.04861540347337723,0.09287674725055695,-0.23134441673755646,0.7099999785423279,0.9200000166893005,0.4360782206058502,0.09209690988063812,3.9721269607543945,0.09869611263275146,0.0491444393992424,0.09696361422538757,-0.18689894676208496,0.691746711730957,0.9092227220535278,0.4112433195114136
-0.5339407324790955,0.8175504803657532,0.9450757503509521,115,3827,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,116,3849,0.1257019340991974,0.0352591946721077,3.9231090545654297,0.08201156556606293,0.04440836235880852,0.06500565260648727,-0.23180484771728516,0.6666666865348816,0.8333333134651184,,,,,,,,,,,,,,,,,,
-0.5084506273269653,0.8017676472663879,0.9337121248245239,116,3860,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.4836578071117401,0.7803030014038086,0.9381313323974609,117,3893,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,118,3899,0.1250145137310028,0.034336384385824203,3.964913845062256,0.0862976536154747,0.03780222684144974,0.0669277086853981,-0.35740768909454346,0.7083333134651184,0.875,,,,,,,,,,,,,,,,,,
,,,118,3899,,,,,,,,,,0.07369701564311981,3.974036455154419,0.09557676315307617,0.045557692646980286,0.08951170742511749,-0.263630211353302,0.6949999928474426,0.925000011920929,0.4155258536338806,0.08739088475704193,3.9730794429779053,0.0949442908167839,0.04528089985251427,0.09281599521636963,-0.21245592832565308,0.6918964982032776,0.9112212061882019,0.40600332617759705
-0.553031861782074,0.8049242496490479,0.940025269985199,118,3926,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,119,3949,0.12431944906711578,0.07349595427513123,3.8695645332336426,0.07524962723255157,0.0283115953207016,0.08023127168416977,-0.6091790199279785,0.8333333134651184,0.9583333134651184,,,,,,,,,,,,,,,,,,
-0.5131402015686035,0.7904040217399597,0.9267676472663879,119,3959,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.49754807353019714,0.7973484992980957,0.9210858345031738,120,3992,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,121,3999,0.12361684441566467,0.031667064875364304,3.954329013824463,0.07280511409044266,0.03165030479431152,0.06033274903893471,-0.8655778169631958,0.875,1.0,,,,,,,,,,,,,,,,,,
,,,121,3999,,,,,,,,,,0.06773876398801804,3.9789254665374756,0.09320494532585144,0.042900633066892624,0.08507401496171951,-0.29235392808914185,0.699999988079071,0.9300000071525574,0.4189247786998749,0.08266112953424454,3.9805357456207275,0.08965644240379333,0.0422804020345211,0.08853542804718018,-0.23682436347007751,0.6939947605133057,0.9117204546928406,0.4029514193534851
-0.4906563460826874,0.7878788113594055,0.9204545617103577,121,4025,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,122,4049,0.12290679663419724,0.04510454460978508,3.9446425437927246,0.09305881708860397,0.03441319614648819,0.07074741274118423,-0.5286811590194702,0.7916666865348816,0.9166666865348816,,,,,,,,,,,,,,,,,,
-0.5141916275024414,0.7922979593276978,0.931186854839325,122,4058,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.5287011861801147,0.7929292917251587,0.9318181872367859,123,4091,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,124,4099,0.12218941748142242,0.09641480445861816,3.9219491481781006,0.08792547136545181,0.035456910729408264,0.0824577584862709,-0.48765528202056885,0.7916666865348816,0.875,,,,,,,,,,,,,,,,,,
,,,124,4099,,,,,,,,,,0.06113329529762268,3.985778570175171,0.0872098058462143,0.03770703449845314,0.07998622208833694,-0.30547425150871277,0.7049999833106995,0.9399999976158142,0.41501906514167786,0.07554902881383896,3.985891342163086,0.08455225080251694,0.038514394313097,0.08323020488023758,-0.260027140378952,0.6959933042526245,0.9130195379257202,0.39985594153404236
-0.6299391984939575,0.8371211886405945,0.9476010203361511,124,4124,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,125,4149,0.1214648187160492,0.04322291538119316,3.9859464168548584,0.08689060807228088,0.035953547805547714,0.06798995286226273,-0.32446467876434326,0.7083333134651184,0.9166666865348816,,,,,,,,,,,,,,,,,,
-0.5182738900184631,0.7872474789619446,0.9172979593276978,125,4157,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.5971378684043884,0.8207070827484131,0.9362373948097229,126,4190,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,127,4199,0.1207331195473671,0.03189551830291748,3.846271276473999,0.08134126663208008,0.03799551725387573,0.06193160265684128,-0.3763347864151001,0.6666666865348816,0.9166666865348816,,,,,,,,,,,,,,,,,,
,,,127,4199,,,,,,,,,,0.05758870765566826,3.9899916648864746,0.08512616902589798,0.03502895310521126,0.07648994773626328,-0.34237635135650635,0.6949999928474426,0.9350000023841858,0.3966040015220642,0.07129821181297302,3.991886615753174,0.08050855249166489,0.03536467254161835,0.07927979528903961,-0.2891705334186554,0.6981915235519409,0.9146182537078857,0.39832204580307007
-0.5917046070098877,0.8011363744735718,0.9375,127,4223,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,128,4249,0.11999441683292389,0.027845095843076706,3.9509921073913574,0.06611615419387817,0.019566403701901436,0.051416244357824326,-0.2003307342529297,0.5416666865348816,0.875,,,,,,,,,,,,,,,,,,
-0.5984082818031311,0.8011363744735718,0.9324495196342468,128,4256,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.6402075886726379,0.816919207572937,0.9482323527336121,129,4289,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,130,4299,0.11924883723258972,0.02071944810450077,3.8907723426818848,0.06525878608226776,0.027386613190174103,0.050368789583444595,-0.9614400863647461,0.9583333134651184,1.0,,,,,,,,,,,,,,,,,,
,,,130,4299,,,,,,,,,,0.052140604704618454,3.9987688064575195,0.07877834141254425,0.03119790554046631,0.0703769102692604,-0.36712825298309326,0.7049999833106995,0.9399999976158142,0.4128371477127075,0.062457501888275146,4.003127098083496,0.07431488484144211,0.031181909143924713,0.07281096279621124,-0.3144804835319519,0.6997405290603638,0.9153177738189697,0.3935328722000122
-0.6184268593788147,0.8194444179534912,0.934974730014801,130,4322,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,131,4349,0.11849648505449295,0.026777219027280807,3.7947821617126465,0.053030893206596375,0.024883311241865158,0.0517129972577095,-0.8691340684890747,0.875,0.9583333134651184,,,,,,,,,,,,,,,,,,
-0.5910139679908752,0.8023989796638489,0.9280303120613098,131,4355,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.6495787501335144,0.816919207572937,0.9494949579238892,132,4388,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,133,4399,0.11773747950792313,0.029670167714357376,3.7566142082214355,0.06426357477903366,0.022016245871782303,0.053481560200452805,-0.8205974102020264,0.7916666865348816,0.9583333134651184,,,,,,,,,,,,,,,,,,
,,,133,4399,,,,,,,,,,0.04660312086343765,4.009607315063477,0.07429755479097366,0.027857422828674316,0.06626952439546585,-0.3827071785926819,0.7350000143051147,0.9350000023841858,0.42094096541404724,0.057014063000679016,4.011369705200195,0.0704854354262352,0.0281477402895689,0.06838709115982056,-0.3331790566444397,0.6994403600692749,0.9148181080818176,0.39000481367111206
-0.6732085943222046,0.8289141654968262,0.9450757503509521,133,4421,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,134,4449,0.1169719323515892,0.035672254860401154,3.819542646408081,0.05447595939040184,0.021187998354434967,0.0546501949429512,-0.8757344484329224,0.8333333134651184,0.9166666865348816,,,,,,,,,,,,,,,,,,
-0.6730363368988037,0.8213383555412292,0.9406565427780151,134,4454,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.7041785717010498,0.816919207572937,0.9532828330993652,135,4487,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,136,4499,0.11619997024536133,0.026707034558057785,3.909193754196167,0.06797224283218384,0.02528153359889984,0.053949981927871704,-0.949459433555603,0.9583333134651184,1.0,,,,,,,,,,,,,,,,,,
,,,136,4499,,,,,,,,,,0.04495663568377495,4.013189792633057,0.0708734542131424,0.026746857911348343,0.06409043818712234,-0.4043389856815338,0.7149999737739563,0.9449999928474426,0.40621888637542725,0.055368080735206604,4.015516757965088,0.067449651658535,0.02668377384543419,0.06619853526353836,-0.3575538992881775,0.701239287853241,0.9152176976203918,0.3860412836074829
-0.6831982731819153,0.8162878751754761,0.9564393758773804,136,4520,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,137,4549,0.11542169749736786,0.023544564843177795,3.9265031814575195,0.05591389536857605,0.020999236032366753,0.04811953380703926,-0.7223167419433594,0.8333333134651184,0.9166666865348816,,,,,,,,,,,,,,,,,,
-0.7349133491516113,0.8308081030845642,0.9545454382896423,137,4553,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.6366041898727417,0.7986111044883728,0.9362373948097229,138,4586,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,139,4599,0.11463724821805954,0.019386565312743187,3.9016051292419434,0.05642508715391159,0.02441636472940445,0.046564336866140366,-1.1216912269592285,1.0,1.0,,,,,,,,,,,,,,,,,,
,,,139,4599,,,,,,,,,,0.046190518885850906,4.020657539367676,0.06944148242473602,0.025132546201348305,0.06235229969024658,-0.4196316599845886,0.7250000238418579,0.9449999928474426,0.42473113536834717,0.05302993953227997,4.022459506988525,0.06458441913127899,0.0251199658960104,0.06371614336967468,-0.373505175113678,0.7033877372741699,0.9148181080818176,0.3817780911922455
-0.6726363301277161,0.8156565427780151,0.9292929172515869,139,4619,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,140,4649,0.11384673416614532,0.014660423621535301,3.970458984375,0.0545506589114666,0.018676461651921272,0.04165642336010933,-0.7754895687103271,0.875,0.9583333134651184,,,,,,,,,,,,,,,,,,
-0.6723656058311462,0.7992424368858337,0.9381313323974609,140,4652,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.7230876088142395,0.8118686676025391,0.9431818127632141,141,4685,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,142,4699,0.11305028200149536,0.05843287333846092,3.968052625656128,0.05383218824863434,0.019532635807991028,0.05781354755163193,-0.430433988571167,0.7083333134651184,0.9166666865348816,,,,,,,,,,,,,,,,,,
,,,142,4699,,,,,,,,,,0.04412250965833664,4.028581142425537,0.0647449791431427,0.022385483607649803,0.058733340352773666,-0.4266921281814575,0.7350000143051147,0.9399999976158142,0.4101274907588959,0.04854690283536911,4.030678749084473,0.060076676309108734,0.022635892033576965,0.05965279042720795,-0.3898584246635437,0.7018886208534241,0.9158173203468323,0.3799780607223511
-0.7223638892173767,0.8270202279090881,0.9488636255264282,142,4718,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,143,4749,0.1122480034828186,0.03148781508207321,3.9458978176116943,0.06277734041213989,0.025920098647475243,0.05564303323626518,-0.7710921764373779,0.8333333134651184,1.0,,,,,,,,,,,,,,,,,,
-0.7178183794021606,0.8112373948097229,0.9368686676025391,143,4751,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.755396842956543,0.8257575631141663,0.940025269985199,144,4784,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,145,4799,0.1114400252699852,0.012222758494317532,3.9938888549804688,0.041772015392780304,0.015358492732048035,0.03339988365769386,-0.8212054967880249,0.875,0.875,,,,,,,,,,,,,,,,,,
,,,145,4799,,,,,,,,,,0.03852975741028786,4.035369873046875,0.06071283668279648,0.02077002078294754,0.05501638352870941,-0.46057289838790894,0.7250000238418579,0.949999988079071,0.3931790292263031,0.04545982554554939,4.038747310638428,0.05770404636859894,0.020996715873479843,0.05693792924284935,-0.4095993936061859,0.7024883031845093,0.9161171913146973,0.37562116980552673
-0.7407355308532715,0.8226010203361511,0.9387626051902771,145,4817,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,146,4849,0.1106264740228653,0.017352450639009476,4.0608930587768555,0.05010481923818588,0.015314089134335518,0.04055626317858696,-0.5203210115432739,0.75,0.9583333134651184,,,,,,,,,,,,,,,,,,
-0.7712736129760742,0.8308081030845642,0.9532828330993652,146,4850,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8091058731079102,0.8446969985961914,0.9602272510528564,147,4883,,,,,,,,,,,,,,,,,,,,,,,,,,,
