train_DIV_LOSS_epoch,train_loss_epoch,train_acc_epoch,LAMDA_epoch,perturb_distance_epoch,epoch,step,lr,train_DIV_LOSS_step,train_loss_step,train_acc_step,LAMDA_step,perturb_distance_step,val_DIV_LOSS,val_loss,val_acc,val_ece,test_DIV_LOSS,test_loss,test_acc,test_ece
46.44087600708008,1.6143784523010254,0.5376016497612,2.9978742599487305,0.015046376734972,0,40,,,,,,,,,,,,,,
,,,,,1,49,0.02449999935925007,46.44086456298828,1.559201955795288,0.6666666865348816,2.991138219833374,0.019076164811849594,,,,,,,,
,,,,,1,49,,,,,,,46.44087219238281,1.524970293045044,0.8299999833106995,0.29888013005256653,46.44121551513672,1.5419514179229736,0.7948694229125977,0.25427037477493286
46.44087600708008,1.5560513734817505,0.6575203537940979,2.9872210025787354,0.01836683228611946,1,81,,,,,,,,,,,,,,
,,,,,2,99,0.0494999997317791,46.44086456298828,1.4708483219146729,0.6666666865348816,2.973856210708618,0.02562183141708374,,,,,,,,
,,,,,2,99,,,,,,,46.44087219238281,1.431420922279358,0.8199999928474426,0.2368115484714508,46.44121551513672,1.4739844799041748,0.7692168951034546,0.20148985087871552
46.44087600708008,1.5110408067703247,0.6951219439506531,2.974064350128174,0.024402422830462456,2,122,,,,,,,,,,,,,,
,,,,,3,149,0.07450000196695328,46.44086456298828,1.540692925453186,0.75,2.9854931831359863,0.026189416646957397,,,,,,,,
,,,,,3,149,,,,,,,46.44087219238281,1.38498854637146,0.8050000071525574,0.183558389544487,46.44121551513672,1.449569821357727,0.752135157585144,0.18149764835834503
46.44087600708008,1.495259404182434,0.7063007950782776,2.9815802574157715,0.030739640817046165,3,163,,,,,,,,,,,,,,
,,,,,4,199,0.09950000047683716,46.44086456298828,1.3846956491470337,0.7916666865348816,3.19960618019104,0.05333992838859558,,,,,,,,
,,,,,4,199,,,,,,,46.44087219238281,1.381281852722168,0.824999988079071,0.20783576369285583,46.44121551513672,1.4503426551818848,0.7600055932998657,0.1854085624217987
46.44087600708008,1.479358196258545,0.7103658318519592,3.0926082134246826,0.03520949184894562,4,204,,,,,,,,,,,,,,
46.44087600708008,1.454498291015625,0.7347561120986938,3.5302693843841553,0.04000949114561081,5,245,,,,,,,,,,,,,,
,,,,,6,249,0.12449999898672104,46.44086456298828,1.4936416149139404,0.5416666865348816,3.962066173553467,0.05322444066405296,,,,,,,,
,,,,,6,249,,,,,,,46.44087219238281,1.4018073081970215,0.7950000166893005,0.1862688809633255,46.44121551513672,1.5481597185134888,0.6450095176696777,0.21976295113563538
46.44087600708008,1.4733431339263916,0.7113820910453796,4.429877281188965,0.043472129851579666,6,286,,,,,,,,,,,,,,
,,,,,7,299,0.14949999749660492,46.44086456298828,1.570441484451294,0.5416666865348816,5.0,0.04654373973608017,,,,,,,,
,,,,,7,299,,,,,,,46.44087219238281,1.3207473754882812,0.8299999833106995,0.1673954576253891,46.44121551513672,1.4220870733261108,0.7649155259132385,0.17844465374946594
46.44087600708008,1.4360679388046265,0.7418699264526367,4.999979496002197,0.04698733985424042,7,327,,,,,,,,,,,,,,
,,,,,8,349,0.1745000034570694,46.44086456298828,1.3666659593582153,0.7916666865348816,5.0,0.04064764082431793,,,,,,,,
,,,,,8,349,,,,,,,46.44087219238281,1.3920376300811768,0.7350000143051147,0.18102498352527618,46.44121551513672,1.4504164457321167,0.7378594875335693,0.18226060271263123
46.44087600708008,1.4450163841247559,0.7530487775802612,4.999994277954102,0.049445636570453644,8,368,,,,,,,,,,,,,,
,,,,,9,399,0.19949999451637268,46.44086456298828,1.3793468475341797,0.7916666865348816,5.0,0.05448606610298157,,,,,,,,
,,,,,9,399,,,,,,,46.44087219238281,1.3883754014968872,0.7649999856948853,0.1815757155418396,46.44121551513672,1.4538021087646484,0.7312414050102234,0.18255798518657684
46.44087600708008,1.4462677240371704,0.755081295967102,4.999997138977051,0.04989172890782356,9,409,,,,,,,,,,,,,,
,,,,,10,449,0.22450000047683716,46.44086456298828,1.5612671375274658,0.6666666865348816,5.0,0.0572618767619133,,,,,,,,
,,,,,10,449,,,,,,,46.44087219238281,1.3300623893737793,0.800000011920929,0.1698054075241089,46.44121551513672,1.434201717376709,0.7444786429405212,0.1808376908302307
46.44087600708008,1.4292329549789429,0.7469512224197388,5.0,0.05521857738494873,10,450,,,,,,,,,,,,,,
46.44087600708008,1.4219564199447632,0.7469512224197388,5.0,0.06019146367907524,11,491,,,,,,,,,,,,,,
,,,,,12,499,0.24950000643730164,46.44086456298828,1.3805571794509888,0.7916666865348816,5.0,0.06421004235744476,,,,,,,,
,,,,,12,499,,,,,,,46.44087219238281,1.3596978187561035,0.8100000023841858,0.18466255068778992,46.44121551513672,1.517530918121338,0.6960710883140564,0.2039674073457718
46.44087600708008,1.4323636293411255,0.7693089246749878,5.0,0.05663292482495308,12,532,,,,,,,,,,,,,,
,,,,,13,549,0.2497767060995102,46.44086456298828,1.355995535850525,0.7916666865348816,5.0,0.04382240027189255,,,,,,,,
,,,,,13,549,,,,,,,46.44087219238281,1.3471964597702026,0.8349999785423279,0.16399893164634705,46.44121551513672,1.517789363861084,0.7033305168151855,0.20497305691242218
46.44087600708008,1.4598313570022583,0.7357723712921143,5.0,0.061961788684129715,13,573,,,,,,,,,,,,,,
,,,,,14,599,0.249089315533638,46.44086456298828,1.2987924814224243,0.7916666865348816,5.0,0.059687383472919464,,,,,,,,
,,,,,14,599,,,,,,,46.44087219238281,1.2800228595733643,0.824999988079071,0.1569984406232834,46.44121551513672,1.4118295907974243,0.7621709108352661,0.17346037924289703
46.44087600708008,1.4336880445480347,0.75,5.0,0.06268208473920822,14,614,,,,,,,,,,,,,,
,,,,,15,649,0.2479403167963028,46.44086456298828,1.2839452028274536,0.875,5.0,0.05742892250418663,,,,,,,,
,,,,,15,649,,,,,,,46.44087219238281,1.4041545391082764,0.7549999952316284,0.1910204291343689,46.44121551513672,1.463183879852295,0.7482920289039612,0.18931934237480164
46.44087600708008,1.4458779096603394,0.7540650367736816,4.999998092651367,0.06301188468933105,15,655,,,,,,,,,,,,,,
46.44087600708008,1.446311593055725,0.7611788511276245,5.0,0.0633675679564476,16,696,,,,,,,,,,,,,,
,,,,,17,699,0.24633395671844482,46.44086456298828,1.2476806640625,0.875,5.0,0.08366455882787704,,,,,,,,
,,,,,17,699,,,,,,,46.44087219238281,1.3156934976577759,0.8199999928474426,0.1618608832359314,46.44121551513672,1.4855616092681885,0.7327052354812622,0.19414526224136353
46.44087600708008,1.4345225095748901,0.7378048896789551,5.0,0.06846672296524048,17,737,,,,,,,,,,,,,,
,,,,,18,749,0.2442762404680252,46.44086456298828,1.590752124786377,0.7083333134651184,5.0,0.06034671887755394,,,,,,,,
,,,,,18,749,,,,,,,46.44087219238281,1.2814806699752808,0.8600000143051147,0.14630506932735443,46.44121551513672,1.4610319137573242,0.7399947643280029,0.189560204744339
46.44087600708008,1.39592707157135,0.7876016497612,5.0,0.06603796780109406,18,778,,,,,,,,,,,,,,
,,,,,19,799,0.2417747974395752,46.44086456298828,1.6404584646224976,0.6666666865348816,5.0,0.06552088260650635,,,,,,,,
,,,,,19,799,,,,,,,46.44087219238281,1.2122148275375366,0.875,0.15680333971977234,46.44121551513672,1.3272018432617188,0.8183262348175049,0.16039925813674927
46.44087600708008,1.3782893419265747,0.7621951103210449,5.0,0.0681479349732399,19,819,,,,,,,,,,,,,,
,,,,,20,849,0.23883895576000214,46.44086456298828,1.3051657676696777,0.7083333134651184,5.0,0.05364825576543808,,,,,,,,
,,,,,20,849,,,,,,,46.44087219238281,1.2897104024887085,0.8450000286102295,0.1689569503068924,46.44121551513672,1.5293653011322021,0.7153489589691162,0.2064320296049118
46.44087600708008,1.386445164680481,0.7764227390289307,5.0,0.06164509430527687,20,860,,,,,,,,,,,,,,
,,,,,21,899,0.23547962307929993,46.44086456298828,1.5428705215454102,0.7083333134651184,5.0,0.08339206874370575,,,,,,,,
,,,,,21,899,,,,,,,46.44087219238281,1.2191872596740723,0.8899999856948853,0.14743411540985107,46.44121551513672,1.358931064605713,0.7923070192337036,0.16417433321475983
46.44087600708008,1.3684089183807373,0.792682945728302,5.0,0.0674462616443634,21,901,,,,,,,,,,,,,,
46.44087600708008,1.3521661758422852,0.7916666865348816,5.0,0.06339308619499207,22,942,,,,,,,,,,,,,,
,,,,,23,949,0.2317093014717102,46.44086456298828,1.0976849794387817,0.9583333134651184,5.0,0.05416043847799301,,,,,,,,
,,,,,23,949,,,,,,,46.44087219238281,1.2575525045394897,0.8600000143051147,0.137022003531456,46.44121551513672,1.4566987752914429,0.7594865560531616,0.18647140264511108
46.44087600708008,1.3725993633270264,0.7997967600822449,5.0,0.06256711483001709,23,983,,,,,,,,,,,,,,
,,,,,24,999,0.2275419980287552,46.44086456298828,1.4665590524673462,0.7083333134651184,5.0,0.0616944245994091,,,,,,,,
,,,,,24,999,,,,,,,46.44087219238281,1.3794701099395752,0.7699999809265137,0.18506956100463867,46.44121551513672,1.6134681701660156,0.667612612247467,0.23845799267292023
46.44087600708008,1.3402442932128906,0.827235758304596,5.0,0.06911063194274902,24,1024,,,,,,,,,,,,,,
,,,,,25,1049,0.22299325466156006,46.44086456298828,1.565431833267212,0.7083333134651184,5.0,0.07244764268398285,,,,,,,,
,,,,,25,1049,,,,,,,46.44087219238281,1.2781827449798584,0.8550000190734863,0.1536676436662674,46.44121551513672,1.4428036212921143,0.756832480430603,0.1856459379196167
46.44087600708008,1.3634222745895386,0.8069105744361877,5.0,0.06601406633853912,25,1065,,,,,,,,,,,,,,
,,,,,26,1099,0.21807995438575745,46.44086456298828,1.1397504806518555,0.9166666865348816,5.0,0.05243152379989624,,,,,,,,
,,,,,26,1099,,,,,,,46.44087219238281,1.2328479290008545,0.8600000143051147,0.13022354245185852,46.44121551513672,1.3548462390899658,0.8039897680282593,0.1610005497932434
46.44087600708008,1.3590036630630493,0.7947154641151428,5.0,0.06741299480199814,26,1106,,,,,,,,,,,,,,
46.44087600708008,1.3539364337921143,0.7906504273414612,4.999969959259033,0.06458811461925507,27,1147,,,,,,,,,,,,,,
,,,,,28,1149,0.2128203958272934,46.44086456298828,1.2376940250396729,0.7916666865348816,5.0,0.04477481171488762,,,,,,,,
,,,,,28,1149,,,,,,,46.44087219238281,1.2134133577346802,0.8650000095367432,0.141856849193573,46.44121551513672,1.3794361352920532,0.7902941703796387,0.1683594286441803
46.44087600708008,1.3444383144378662,0.7987805008888245,5.0,0.06925860792398453,28,1188,,,,,,,,,,,,,,
,,,,,29,1199,0.20723414421081543,46.44086456298828,1.1950867176055908,0.8333333134651184,5.0,0.06768437474966049,,,,,,,,
,,,,,29,1199,,,,,,,46.44087219238281,1.2290012836456299,0.8600000143051147,0.13376279175281525,46.44121551513672,1.4254564046859741,0.7533549666404724,0.18311350047588348
46.44087600708008,1.4307605028152466,0.7754064798355103,5.0,0.06943329423666,29,1229,,,,,,,,,,,,,,
,,,,,30,1249,0.20134195685386658,46.44086456298828,1.2622160911560059,0.875,5.0,0.07594794034957886,,,,,,,,
,,,,,30,1249,,,,,,,46.44087219238281,1.1888885498046875,0.8999999761581421,0.13911713659763336,46.44121551513672,1.3963432312011719,0.7794356346130371,0.17075280845165253
46.44087600708008,1.3559900522232056,0.8130081295967102,5.0,0.07210712879896164,30,1270,,,,,,,,,,,,,,
,,,,,31,1299,0.19516579806804657,46.44086456298828,1.3168790340423584,0.875,5.0,0.13345541059970856,,,,,,,,
,,,,,31,1299,,,,,,,46.44087219238281,1.2064597606658936,0.8799999952316284,0.1044655442237854,46.44121551513672,1.3495789766311646,0.8033492565155029,0.16397203505039215
46.44087600708008,1.3461991548538208,0.8069105744361877,4.99998140335083,0.07419698685407639,31,1311,,,,,,,,,,,,,,
,,,,,32,1349,0.18872860074043274,46.44086456298828,1.1897701025009155,0.875,5.0,0.049986135214567184,,,,,,,,
,,,,,32,1349,,,,,,,46.44087219238281,1.2325807809829712,0.875,0.14016960561275482,46.44121551513672,1.3304252624511719,0.8159768581390381,0.15580123662948608
46.44087600708008,1.3548702001571655,0.8048780560493469,5.0,0.07549277693033218,32,1352,,,,,,,,,,,,,,
46.44087600708008,1.426023244857788,0.7591463327407837,5.0,0.07261675596237183,33,1393,,,,,,,,,,,,,,
,,,,,34,1399,0.182054340839386,46.44086456298828,1.565107822418213,0.75,5.0,0.08297692239284515,,,,,,,,
,,,,,34,1399,,,,,,,46.44087219238281,1.2803442478179932,0.8550000190734863,0.1547296792268753,46.44121551513672,1.3708062171936035,0.7807469964027405,0.16994911432266235
46.44087600708008,1.3836407661437988,0.7855691313743591,5.0,0.06606025248765945,34,1434,,,,,,,,,,,,,,
,,,,,35,1449,0.17516781389713287,46.44086456298828,1.210235595703125,0.875,5.0,0.06319944560527802,,,,,,,,
,,,,,35,1449,,,,,,,46.44087219238281,1.1692866086959839,0.8700000047683716,0.1209879219532013,46.44121551513672,1.3245558738708496,0.8116464018821716,0.1576748490333557
46.44087600708008,1.3562908172607422,0.7947154641151428,5.0,0.06836515665054321,35,1475,,,,,,,,,,,,,,
,,,,,36,1499,0.1680946797132492,46.44086456298828,1.1953551769256592,0.875,5.0,0.05337084084749222,,,,,,,,
,,,,,36,1499,,,,,,,46.44087219238281,1.1595913171768188,0.8999999761581421,0.11474590003490448,46.44121551513672,1.3471531867980957,0.8064301013946533,0.16142402589321136
