train_DIV_LOSS_epoch,train_loss_epoch,train_acc_epoch,LAMDA_epoch,perturb_distance_epoch,epoch,step,lr,train_DIV_LOSS_step,train_loss_step,train_acc_step,LAMDA_step,perturb_distance_step,val_DIV_LOSS,val_loss,val_acc,val_ece,test_DIV_LOSS,test_loss,test_acc,test_ece
19.082841873168945,1.7398618459701538,0.3323170840740204,3.054682493209839,0.028477657586336136,0,40,,,,,,,,,,,,,,
,,,,,1,49,0.03920000046491623,16.951589584350586,3.5444490909576416,0.2083333283662796,4.024949550628662,0.059284161776304245,,,,,,,,
,,,,,1,49,,,,,,,nan,nan,0.5199999809265137,0.3120187819004059,nan,nan,0.28555554151535034,0.4401077330112457
nan,nan,0.44308942556381226,4.644804000854492,0.08880415558815002,1,81,,,,,,,,,,,,,,
,,,,,2,99,0.07919999957084656,18.737842559814453,1.898417353630066,0.5,5.0,0.13387808203697205,,,,,,,,
,,,,,2,99,,,,,,,17.949018478393555,2.2701003551483154,0.3799999952316284,0.426641047000885,18.221874237060547,2.852703809738159,0.4050000011920929,0.4228416085243225
18.11200714111328,2.309349775314331,0.38008129596710205,4.999996185302734,0.10089931637048721,2,122,,,,,,,,,,,,,,
,,,,,3,149,0.11919999867677689,16.71456527709961,1.7186137437820435,0.4166666567325592,5.0,0.08499636501073837,,,,,,,,
,,,,,3,149,,,,,,,16.06502342224121,1.9378437995910645,0.3149999976158142,0.3440490663051605,16.589981079101562,1.8674486875534058,0.3763888478279114,0.29659441113471985
nan,nan,0.3221544623374939,4.999963283538818,0.10590283572673798,3,163,,,,,,,,,,,,,,
,,,,,4,199,0.15919999778270721,15.387426376342773,1.532813310623169,0.4166666567325592,5.0,0.1897241324186325,,,,,,,,
,,,,,4,199,,,,,,,15.367650985717773,1.5848748683929443,0.3149999976158142,0.17454320192337036,15.403450965881348,1.6744879484176636,0.4011111259460449,0.16507647931575775
15.38947868347168,1.6818653345108032,0.32926830649375916,5.0,0.15432435274124146,4,204,,,,,,,,,,,,,,
17.651899337768555,4.0641021728515625,0.2835365831851959,4.996937274932861,0.1067899689078331,5,245,,,,,,,,,,,,,,
,,,,,6,249,0.19920000433921814,nan,nan,0.25,5.0,0.04713785648345947,,,,,,,,
,,,,,6,249,,,,,,,15.324146270751953,4.972360610961914,0.1850000023841858,0.8023156523704529,15.292266845703125,4.731003761291504,0.3119444251060486,0.6761638522148132
