train_DIV_LOSS_epoch,train_loss_epoch,train_acc_epoch,LAMDA_epoch,perturb_distance_epoch,epoch,step,lr,train_DIV_LOSS_step,train_loss_step,train_acc_step,LAMDA_step,perturb_distance_step,val_DIV_LOSS,val_loss,val_acc,val_ece,test_DIV_LOSS,test_loss,test_acc,test_ece
12.028726577758789,4.842484951019287,0.013211382552981377,2.9969089031219482,0.002401077188551426,0,40,,,,,,,,,,,,,,
,,,,,1,49,0.019600000232458115,11.086675643920898,4.7668538093566895,0.0833333358168602,2.9864795207977295,0.002547740936279297,,,,,,,,
,,,,,1,49,,,,,,,11.137346267700195,4.769962310791016,0.10000000149011612,0.09489995986223221,11.126105308532715,4.791563987731934,0.06075138598680496,0.0543997660279274
10.36134147644043,4.734184265136719,0.14735771715641022,2.9783668518066406,0.0024418793618679047,1,81,,,,,,,,,,,,,,
,,,,,2,99,0.03959999978542328,7.19162130355835,4.5083465576171875,0.4166666567325592,2.9454877376556396,0.002472243970260024,,,,,,,,
,,,,,2,99,,,,,,,7.41457986831665,4.4995222091674805,0.41999998688697815,0.4057231545448303,7.406686782836914,4.596810817718506,0.21163080632686615,0.1979813575744629
7.006968975067139,4.50074577331543,0.3648374080657959,2.9414145946502686,0.0026067979633808136,2,122,,,,,,,,,,,,,,
,,,,,3,149,0.05959999933838844,3.096163749694824,4.138041973114014,0.375,2.877876043319702,0.003392288461327553,,,,,,,,
,,,,,3,149,,,,,,,3.073465347290039,4.091915130615234,0.38499999046325684,0.36306023597717285,3.062070608139038,4.322021007537842,0.206484854221344,0.18592135608196259
3.4339780807495117,4.180979251861572,0.3638211488723755,2.88663649559021,0.003084026975557208,3,163,,,,,,,,,,,,,,
,,,,,4,199,0.07959999889135361,1.1526167392730713,3.667201519012451,0.4583333432674408,2.786893367767334,0.004801781382411718,,,,,,,,
,,,,,4,199,,,,,,,1.2882150411605835,3.5564730167388916,0.6200000047683716,0.5806199312210083,1.2859113216400146,3.977484703063965,0.30580541491508484,0.2743782103061676
1.5563349723815918,3.805023193359375,0.46239838004112244,2.815676689147949,0.004182607401162386,4,204,,,,,,,,,,,,,,
0.8298906087875366,3.2863967418670654,0.5670731663703918,2.732959747314453,0.006628487724810839,5,245,,,,,,,,,,,,,,
,,,,,6,249,0.09960000216960907,0.5712275505065918,2.85026216506958,0.625,2.682332754135132,0.009489858523011208,,,,,,,,
,,,,,6,249,,,,,,,0.8357030749320984,2.7756197452545166,0.6850000023841858,0.5855394601821899,0.8341980576515198,3.43265962600708,0.39533373713493347,0.3325600326061249
0.7110028862953186,2.667130470275879,0.6290650367736816,2.6479175090789795,0.011053609661757946,6,286,,,,,,,,,,,,,,
,,,,,7,299,0.11959999799728394,0.6313304901123047,2.144932746887207,0.7083333134651184,2.585770845413208,0.015611215494573116,,,,,,,,
,,,,,7,299,,,,,,,0.8760108351707458,1.9592084884643555,0.7200000286102295,0.4877333343029022,0.8859760761260986,2.770608425140381,0.481265127658844,0.3536764085292816
0.7669358253479004,2.044483184814453,0.6930894255638123,2.5743820667266846,0.01769351400434971,7,327,,,,,,,,,,,,,,
,,,,,8,349,0.1395999938249588,0.29748469591140747,1.8061809539794922,0.7083333134651184,2.525235652923584,0.022007664665579796,,,,,,,,
,,,,,8,349,,,,,,,0.6030725836753845,1.286873459815979,0.8500000238418579,0.46243125200271606,0.6755743622779846,2.190469741821289,0.5500100255012512,0.3294847011566162
0.6564372777938843,1.4821361303329468,0.7825203537940979,2.5269017219543457,0.02423821948468685,8,368,,,,,,,,,,,,,,
,,,,,9,399,0.15960000455379486,0.41727781295776367,1.235537052154541,0.75,2.5367164611816406,0.02851834148168564,,,,,,,,
,,,,,9,399,,,,,,,0.5928804278373718,0.8554530143737793,0.8849999904632568,0.34352147579193115,0.7236151099205017,1.7958922386169434,0.604466438293457,0.30253905057907104
0.49741414189338684,1.0366538763046265,0.8546748161315918,2.5255327224731445,0.02778000384569168,9,409,,,,,,,,,,,,,,
,,,,,10,449,0.17960000038146973,0.43633711338043213,0.8289710283279419,0.875,2.5552241802215576,0.022351136431097984,,,,,,,,
,,,,,10,449,,,,,,,0.3137977719306946,0.4851214289665222,0.9350000023841858,0.25379812717437744,0.46229955554008484,1.523088812828064,0.638489305973053,0.2715716063976288
0.3503185510635376,0.7223023772239685,0.9075203537940979,2.538067579269409,0.028041215613484383,10,450,,,,,,,,,,,,,,
0.2563765347003937,0.48957687616348267,0.9491869807243347,2.5600483417510986,0.02767818793654442,11,491,,,,,,,,,,,,,,
,,,,,12,499,0.1995999962091446,0.13461047410964966,0.2056133896112442,1.0,2.590562343597412,0.02803875505924225,,,,,,,,
,,,,,12,499,,,,,,,0.21927469968795776,0.3052595257759094,0.9800000190734863,0.2029442936182022,0.43191373348236084,1.372326135635376,0.6573242545127869,0.24856315553188324
0.20337536931037903,0.3338184058666229,0.9735772609710693,2.595484972000122,0.026680709794163704,12,532,,,,,,,,,,,,,,
,,,,,13,549,0.1995072364807129,0.2211240977048874,0.26648661494255066,1.0,2.6071994304656982,0.018915930762887,,,,,,,,
,,,,,13,549,,,,,,,0.14922957122325897,0.18457776308059692,1.0,0.1459667682647705,0.43535318970680237,1.261031985282898,0.6721120476722717,0.23436816036701202
0.14720596373081207,0.22458086907863617,0.9878048896789551,2.6023685932159424,0.022082962095737457,13,573,,,,,,,,,,,,,,
,,,,,14,599,0.19799359142780304,0.03330887109041214,0.12669940292835236,1.0,2.5055408477783203,0.019647840410470963,,,,,,,,
,,,,,14,599,,,,,,,0.08496513217687607,0.11255816370248795,1.0,0.0978631004691124,0.38373348116874695,1.2075122594833374,0.6852518916130066,0.2267571985721588
0.10129021853208542,0.15254253149032593,0.9979674816131592,2.5186169147491455,0.016904398798942566,14,614,,,,,,,,,,,,,,
,,,,,15,649,0.19547440111637115,0.0586576908826828,0.08838309347629547,1.0,2.3501784801483154,0.011067034676671028,,,,,,,,
,,,,,15,649,,,,,,,0.06562552601099014,0.07271626591682434,1.0,0.06616505980491638,0.4155409336090088,1.1721702814102173,0.6845022439956665,0.2163059562444687
0.08117630332708359,0.10666044056415558,1.0,2.3971946239471436,0.01296683494001627,15,655,,,,,,,,,,,,,,
0.05594455450773239,0.08049777150154114,1.0,2.251035690307617,0.010704660788178444,16,696,,,,,,,,,,,,,,
,,,,,17,699,0.19197551906108856,0.02002827078104019,0.06696195155382156,1.0,2.164494514465332,0.009156678803265095,,,,,,,,
,,,,,17,699,,,,,,,0.04622643068432808,0.05259166657924652,1.0,0.04922400414943695,0.42102980613708496,1.1696031093597412,0.687549889087677,0.21434597671031952
0.045237571001052856,0.06334937363862991,1.0,2.0890843868255615,0.00841100700199604,17,737,,,,,,,,,,,,,,
,,,,,18,749,0.18753284215927124,0.08165107667446136,0.04954512417316437,1.0,1.955871820449829,0.008149213157594204,,,,,,,,
,,,,,18,749,,,,,,,0.03632122650742531,0.04070397466421127,1.0,0.03862333670258522,0.4087636470794678,1.1621060371398926,0.6875497698783875,0.21040746569633484
0.03852125629782677,0.052501846104860306,1.0,1.9170401096343994,0.006827170494943857,18,778,,,,,,,,,,,,,,
,,,,,19,799,0.18219196796417236,0.029253151267766953,0.04560193046927452,1.0,1.7379640340805054,0.006564758718013763,,,,,,,,
,,,,,19,799,,,,,,,0.024846041575074196,0.033509958535432816,1.0,0.03205572068691254,0.4011775255203247,1.1707098484039307,0.6854512691497803,0.20883361995220184
0.03203057870268822,0.04479512944817543,1.0,1.738710880279541,0.006187526509165764,19,819,,,,,,,,,,,,,,
,,,,,20,849,0.17600767314434052,0.030000120401382446,0.03368733823299408,1.0,1.5201083421707153,0.003990885801613331,,,,,,,,
,,,,,20,849,,,,,,,0.02395704574882984,0.02795478329062462,1.0,0.026873325929045677,0.43517693877220154,1.1589374542236328,0.690147876739502,0.20794765651226044
0.031584758311510086,0.03911815956234932,1.0,1.5599266290664673,0.005303472746163607,20,860,,,,,,,,,,,,,,
,,,,,21,899,0.16904345154762268,0.014065923169255257,0.033086057752370834,1.0,1.305611252784729,0.00456088874489069,,,,,,,,
,,,,,21,899,,,,,,,0.020760349929332733,0.024555180221796036,1.0,0.023682506754994392,0.4425816833972931,1.1568007469177246,0.687250018119812,0.20712029933929443
0.023344624787569046,0.034632280468940735,1.0,1.3825610876083374,0.0050386423245072365,21,901,,,,,,,,,,,,,,
0.0225879717618227,0.03125644847750664,1.0,1.2078747749328613,0.004547536373138428,22,942,,,,,,,,,,,,,,
,,,,,23,949,0.16137075424194336,0.016065482050180435,0.025487788021564484,1.0,1.0952926874160767,0.0039904252626001835,,,,,,,,
,,,,,23,949,,,,,,,0.020638754591345787,0.02169775404036045,1.0,0.020936083048582077,0.46833446621894836,1.1548354625701904,0.6882493495941162,0.20433896780014038
0.022418158128857613,0.028774889186024666,1.0,1.037542462348938,0.004131106194108725,23,983,,,,,,,,,,,,,,
,,,,,24,999,0.15306830406188965,0.03352983295917511,0.026247210800647736,1.0,0.8916144371032715,0.0038933446630835533,,,,,,,,
,,,,,24,999,,,,,,,0.01686866767704487,0.01971087045967579,1.0,0.019082356244325638,0.46684789657592773,1.1649726629257202,0.6858513355255127,0.2054830938577652
0.019384140148758888,0.02690950781106949,1.0,0.8719208836555481,0.003908790182322264,24,1024,,,,,,,,,,,,,,
,,,,,25,1049,0.14422129094600677,0.01972278021275997,0.025666188448667526,1.0,0.6964918971061707,0.003593660891056061,,,,,,,,
,,,,,25,1049,,,,,,,0.015529037453234196,0.01789996027946472,1.0,0.017357848584651947,0.46635839343070984,1.1533606052398682,0.6900980472564697,0.20403669774532318
0.018036717548966408,0.024894995614886284,1.0,0.7119908928871155,0.0035684637259691954,25,1065,,,,,,,,,,,,,,
,,,,,26,1099,0.13492052257061005,0.008212588727474213,0.027839289978146553,1.0,0.5119331479072571,0.003556076902896166,,,,,,,,
,,,,,26,1099,,,,,,,0.013800603337585926,0.01645430363714695,1.0,0.015984077006578445,0.47971904277801514,1.162871241569519,0.6877501606941223,0.2056974172592163
0.016933122649788857,0.023246394470334053,1.0,0.5598464608192444,0.003661353373900056,26,1106,,,,,,,,,,,,,,
0.015901077538728714,0.021879522129893303,1.0,0.5,0.003667522454634309,27,1147,,,,,,,,,,,,,,
,,,,,28,1149,0.12526141107082367,0.02092905156314373,0.01718192920088768,1.0,0.5,0.0020172419026494026,,,,,,,,
,,,,,28,1149,,,,,,,0.013751004822552204,0.015434919856488705,1.0,0.014991638250648975,0.4949267506599426,1.1600565910339355,0.6883493661880493,0.20568716526031494
0.01612507924437523,0.020857656374573708,1.0,0.5,0.0031487171072512865,28,1188,,,,,,,,,,,,,,
,,,,,29,1199,0.11534309387207031,0.011465238407254219,0.020689604803919792,1.0,0.5,0.0028172475285828114,,,,,,,,
,,,,,29,1199,,,,,,,0.012342956848442554,0.014531619846820831,1.0,0.014135997742414474,0.4861437678337097,1.1627873182296753,0.6887490749359131,0.2076456993818283
0.014040006324648857,0.01972547359764576,1.0,0.5,0.0029584073927253485,29,1229,,,,,,,,,,,,,,
,,,,,30,1249,0.10526733100414276,0.006354372948408127,0.022550808265805244,1.0,0.5,0.0028935472946614027,,,,,,,,
,,,,,30,1249,,,,,,,0.01159381028264761,0.013704989105463028,1.0,0.013341567479074001,0.49644455313682556,1.1655820608139038,0.6874504089355469,0.20522092282772064
0.014097294770181179,0.019059084355831146,1.0,0.5,0.002929442096501589,30,1270,,,,,,,,,,,,,,
,,,,,31,1299,0.09513751417398453,0.010980198159813881,0.017574893310666084,1.0,0.5,0.0025862758047878742,,,,,,,,
,,,,,31,1299,,,,,,,0.011459962464869022,0.013110693544149399,1.0,0.01276209857314825,0.5043096542358398,1.1650419235229492,0.6878500580787659,0.20632700622081757
0.01360445749014616,0.01860012486577034,1.0,0.5,0.0026254653930664062,31,1311,,,,,,,,,,,,,,
,,,,,32,1349,0.08505760133266449,0.011486649513244629,0.018322063609957695,1.0,0.5,0.0022504650987684727,,,,,,,,
,,,,,32,1349,,,,,,,0.010980632156133652,0.012591332197189331,1.0,0.012261705473065376,0.507331371307373,1.1663637161254883,0.6875503063201904,0.20480100810527802
0.012991398572921753,0.01777619682252407,1.0,0.5,0.002682878402993083,32,1352,,,,,,,,,,,,,,
0.013000600971281528,0.01739427074790001,1.0,0.5,0.002557820174843073,33,1393,,,,,,,,,,,,,,
,,,,,34,1399,0.07513101398944855,0.00826556608080864,0.014362936839461327,1.0,0.5,0.002434683032333851,,,,,,,,
,,,,,34,1399,,,,,,,0.010444330982863903,0.012160832062363625,1.0,0.011849720031023026,0.5091052651405334,1.1652756929397583,0.6882497072219849,0.2077840119600296
0.012434880249202251,0.016677692532539368,1.0,0.5,0.0025896283332258463,34,1434,,,,,,,,,,,,,,
,,,,,35,1449,0.06545960903167725,0.012753766030073166,0.018961526453495026,1.0,0.5,0.002465707017108798,,,,,,,,
,,,,,35,1449,,,,,,,0.010442090220749378,0.011819561943411827,1.0,0.0115148164331913,0.5144692659378052,1.1654216051101685,0.6876500248908997,0.20561954379081726
0.012381123378872871,0.01658301241695881,1.0,0.5,0.0025081404019147158,35,1475,,,,,,,,,,,,,,
,,,,,36,1499,0.056142646819353104,0.008361436426639557,0.01766268163919449,1.0,0.5,0.0019592358730733395,,,,,,,,
,,,,,36,1499,,,,,,,0.010052970610558987,0.011518818326294422,1.0,0.011226465925574303,0.513768196105957,1.168485164642334,0.6874502897262573,0.2043389081954956
0.012311412021517754,0.016150042414665222,1.0,0.5,0.002395868068560958,36,1516,,,,,,,,,,,,,,
,,,,,37,1549,0.047275714576244354,0.00852434616535902,0.016492674127221107,1.0,0.5,0.002482988405972719,,,,,,,,
,,,,,37,1549,,,,,,,0.009808942675590515,0.01128171756863594,1.0,0.010998385027050972,0.5190112590789795,1.1688368320465088,0.6866509318351746,0.2040749043226242
0.01138939056545496,0.015692617744207382,1.0,0.5,0.0023833459708839655,37,1557,,,,,,,,,,,,,,
0.011392983607947826,0.015633730217814445,1.0,0.5,0.0024362937547266483,38,1598,,,,,,,,,,,,,,
,,,,,39,1599,0.03894980624318123,0.017534218728542328,0.013506057672202587,1.0,0.5,0.0021047189366072416,,,,,,,,
,,,,,39,1599,,,,,,,0.009806042537093163,0.011086608283221722,1.0,0.010806858539581299,0.5226095914840698,1.1683578491210938,0.6871505379676819,0.20391646027565002
0.011345820501446724,0.015326391905546188,1.0,0.5,0.002245786599814892,39,1639,,,,,,,,,,,,,,
,,,,,40,1649,0.031250353902578354,0.010057186707854271,0.016233686357736588,1.0,0.5,0.0021748016588389874,,,,,,,,
,,,,,40,1649,,,,,,,0.009605089202523232,0.010940763168036938,1.0,0.010667111724615097,0.5238597393035889,1.169884204864502,0.6875501871109009,0.20501264929771423
0.011299502104520798,0.015376168303191662,1.0,0.5,0.002250246936455369,40,1680,,,,,,,,,,,,,,
,,,,,41,1699,0.02425636537373066,0.007800767198204994,0.019529778510332108,1.0,0.5,0.0038385491352528334,,,,,,,,
,,,,,41,1699,,,,,,,0.00955100916326046,0.01082336064428091,1.0,0.01055271364748478,0.527012825012207,1.1684372425079346,0.688149631023407,0.20395280420780182
0.011456183157861233,0.015144959092140198,1.0,0.5,0.002304798923432827,41,1721,,,,,,,,,,,,,,
,,,,,42,1749,0.018039610236883163,0.006891361437737942,0.01572723127901554,1.0,0.5,0.002565639792010188,,,,,,,,
,,,,,42,1749,,,,,,,0.009425394237041473,0.010718438774347305,1.0,0.010451882146298885,0.5254570245742798,1.1689002513885498,0.6876500844955444,0.20387865602970123
0.011405725963413715,0.015076126903295517,1.0,0.5,0.002220796188339591,42,1762,,,,,,,,,,,,,,
,,,,,43,1799,0.012663880363106728,0.017427612096071243,0.012084928341209888,1.0,0.5,0.0014437194913625717,,,,,,,,
,,,,,43,1799,,,,,,,0.00929256808012724,0.01065928302705288,1.0,0.010396177880465984,0.526974618434906,1.169303059577942,0.6876500844955444,0.2035788595676422
0.011019492521882057,0.014827962033450603,1.0,0.5,0.0022501882631331682,43,1803,,,,,,,,,,,,,,
0.011425483971834183,0.014825855381786823,1.0,0.5,0.0022964600939303637,44,1844,,,,,,,,,,,,,,
,,,,,45,1849,0.008184337057173252,0.012252576649188995,0.015587002970278263,1.0,0.5,0.002538031432777643,,,,,,,,
,,,,,45,1849,,,,,,,0.009369839914143085,0.010619735345244408,1.0,0.01035570353269577,0.5270570516586304,1.169507384300232,0.6877500414848328,0.20425909757614136
0.011265221051871777,0.01488325372338295,1.0,0.5,0.002183604519814253,45,1885,,,,,,,,,,,,,,
,,,,,46,1899,0.004646946210414171,0.007084229961037636,0.01457259152084589,1.0,0.5,0.0024681545328348875,,,,,,,,
,,,,,46,1899,,,,,,,0.009283429011702538,0.010589877143502235,1.0,0.010328016243875027,0.5267950296401978,1.1693681478500366,0.6877500414848328,0.20448286831378937
0.011365402489900589,0.014878088608384132,1.0,0.5,0.0022105432581156492,46,1926,,,,,,,,,,,,,,
,,,,,47,1949,0.002088006818667054,0.010316796600818634,0.013491618447005749,1.0,0.5,0.0022656316868960857,,,,,,,,
,,,,,47,1949,,,,,,,0.009277314879000187,0.01058160699903965,1.0,0.010320012457668781,0.5266490578651428,1.1694632768630981,0.6875503063201904,0.204645037651062
0.011550148949027061,0.014938515610992908,1.0,0.5,0.0023138218093663454,47,1967,,,,,,,,,,,,,,
,,,,,48,1999,0.000533777114469558,0.013463127426803112,0.013443898409605026,1.0,0.5,0.002141348784789443,,,,,,,,
,,,,,48,1999,,,,,,,0.009257898665964603,0.01057629007846117,1.0,0.010315155610442162,0.5267373323440552,1.1694902181625366,0.6876500844955444,0.20456364750862122
0.011924429796636105,0.014867075718939304,1.0,0.5,0.002250704448670149,48,2008,,,,,,,,,,,,,,
,,,,,49,2049,2.0540272771540913e-07,0.011680446565151215,0.01375969685614109,1.0,0.5,0.001957737607881427,,,,,,,,
,,,,,49,2049,,,,,,,0.009261876344680786,0.010575897991657257,1.0,0.010314715094864368,0.5266819000244141,1.1694973707199097,0.6876500844955444,0.2046775370836258
0.011959435418248177,0.014973088167607784,1.0,0.5,0.0021572362165898085,49,2049,,,,,,,,,,,,,,
