LAMDA_epoch,LAMDA_step,epoch,lr,perturb_distance_epoch,perturb_distance_step,step,test_DIV_LOSS,test_acc,test_ece,test_loss,train_DIV_LOSS_epoch,train_DIV_LOSS_step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_DIV_LOSS,val_acc,val_ece,val_loss
2.999433994293213,,0,,0.002414357615634799,,14,,,,,12.082188606262207,,0.0062500000931322575,,4.847485065460205,,,,,
2.9960224628448486,,1,,0.002439128467813134,,29,,,,,11.24101734161377,,0.06979166716337204,,4.78773307800293,,,,,
2.9892637729644775,,2,,0.0025109550915658474,,44,,,,,9.079144477844238,,0.3031249940395355,,4.637876033782959,,,,,
,2.9816336631774902,3,0.09799999743700027,,0.0027219788171350956,49,,,,,,6.928240776062012,,0.3125,,4.474369049072266,,,,
,,3,,,,49,6.980259418487549,0.22213375568389893,0.2078554630279541,4.564206123352051,,,,,,,6.994611740112305,0.4399999976158142,0.4251765012741089,4.442774295806885
2.9792826175689697,,3,,0.002703686011955142,,59,,,,,6.464470863342285,,0.4000000059604645,,4.4180803298950195,,,,,
2.9665415287017822,,4,,0.0031410150695592165,,74,,,,,4.152122974395752,,0.453125,,4.150157451629639,,,,,
2.9520986080169678,,5,,0.0039431205950677395,,89,,,,,2.2259504795074463,,0.47604167461395264,,3.854271173477173,,,,,
,2.935663938522339,6,0.1979999989271164,,0.0055501400493085384,99,,,,,,0.8819282650947571,,0.59375,,3.508906841278076,,,,
,,6,,,,99,0.9553430676460266,0.28811705112457275,0.25076228380203247,3.9267287254333496,,,,,,,0.9745360016822815,0.5799999833106995,0.5339118242263794,3.4407317638397217
2.937596082687378,,6,,0.005284187383949757,,104,,,,,0.9883401989936829,,0.5302083492279053,,3.5376319885253906,,,,,
2.9255690574645996,,7,,0.00697580398991704,,119,,,,,0.51503586769104,,0.5614583492279053,,3.2063419818878174,,,,,
2.9212090969085693,,8,,0.010091898962855339,,134,,,,,0.3684776723384857,,0.6041666865348816,,2.8524863719940186,,,,,
,2.9738082885742188,9,0.2980000078678131,,0.014054832980036736,149,,,,,,0.42773959040641785,,0.640625,,2.401777982711792,,,,
,,9,,,,149,0.43196290731430054,0.39858677983283997,0.2865055501461029,3.1197190284729004,,,,,,,0.42938053607940674,0.7350000143051147,0.5478774905204773,2.1993041038513184
2.9459688663482666,,9,,0.013904105871915817,,149,,,,,0.36550673842430115,,0.6635416746139526,,2.486178159713745,,,,,
3.0625739097595215,,10,,0.019131161272525787,,164,,,,,0.3231678605079651,,0.7166666388511658,,2.0669546127319336,,,,,
3.422936201095581,,11,,0.024455685168504715,,179,,,,,0.34995904564857483,,0.768750011920929,,1.6809803247451782,,,,,
4.077301502227783,,12,,0.027019690722227097,,194,,,,,0.3755864202976227,,0.8333333134651184,,1.343238353729248,,,,,
,4.85591983795166,13,0.39800000190734863,,0.02792084962129593,199,,,,,,0.3608319163322449,,0.796875,,1.141204595565796,,,,
,,13,,,,199,0.47771307826042175,0.528363823890686,0.25869014859199524,2.1841142177581787,,,,,,,0.3757847547531128,0.8849999904632568,0.4063893258571625,1.0480576753616333
5.107810974121094,,13,,0.028662316501140594,,209,,,,,0.3285946846008301,,0.862500011920929,,1.0706062316894531,,,,,
6.9291300773620605,,14,,0.03372848033905029,,224,,,,,0.2779364585876465,,0.893750011920929,,0.8504515886306763,,,,,
9.345991134643555,,15,,0.03271633759140968,,239,,,,,0.26016753911972046,,0.9333333373069763,,0.6794889569282532,,,,,
,11.945556640625,16,0.49799999594688416,,0.03331301733851433,249,,,,,,0.17746911942958832,,0.890625,,0.6544908881187439,,,,
,,16,,,,249,0.3728877007961273,0.5903662443161011,0.19902752339839935,1.7231820821762085,,,,,,,0.1766115427017212,0.9350000023841858,0.2531863749027252,0.49552544951438904
11.704920768737793,,16,,0.033399347215890884,,254,,,,,0.1838497370481491,,0.949999988079071,,0.5422618985176086,,,,,
14.289473533630371,,17,,0.03213191777467728,,269,,,,,0.1428457349538803,,0.9708333611488342,,0.43734750151634216,,,,,
16.389314651489258,,18,,0.029238751158118248,,284,,,,,0.13345201313495636,,0.9833333492279053,,0.34624767303466797,,,,,
,18.973316192626953,19,0.5979999899864197,,0.02945827692747116,299,,,,,,0.052823591977357864,,1.0,,0.22444473206996918,,,,
,,19,,,,299,0.3532029092311859,0.6128582954406738,0.1667361557483673,1.5159204006195068,,,,,,,0.09547615051269531,0.9900000095367432,0.16162750124931335,0.21522536873817444
18.102519989013672,,19,,0.02892148308455944,,299,,,,,0.11702094227075577,,0.987500011920929,,0.2801767885684967,,,,,
19.69681739807129,,20,,0.026292109861969948,,314,,,,,0.08839509636163712,,0.9937499761581421,,0.22367635369300842,,,,,
20.673828125,,21,,0.023282937705516815,,329,,,,,0.07352647185325623,,0.9989583492279053,,0.1816847026348114,,,,,
21.427675247192383,,22,,0.021575748920440674,,344,,,,,0.06240228936076164,,1.0,,0.14938578009605408,,,,,
,21.960039138793945,23,0.6980000138282776,,0.02485695481300354,349,,,,,,0.09457056224346161,,1.0,,0.1396283060312271,,,,
,,23,,,,349,0.3546884059906006,0.6226114630699158,0.15611912310123444,1.4368261098861694,,,,,,,0.05659172683954239,1.0,0.09883804619312286,0.11200490593910217
22.04463768005371,,23,,0.019279206171631813,,359,,,,,0.05067818984389305,,1.0,,0.12274901568889618,,,,,
22.40955352783203,,24,,0.017440227791666985,,374,,,,,0.04096153751015663,,1.0,,0.10480495542287827,,,,,
22.674455642700195,,25,,0.015583653934299946,,389,,,,,0.03903345763683319,,1.0,,0.08997464925050735,,,,,
,22.871231079101562,26,0.7979999780654907,,0.015543311834335327,399,,,,,,0.053755491971969604,,1.0,,0.08488517254590988,,,,
,,26,,,,399,0.3729035556316376,0.6323646306991577,0.15208537876605988,1.398504614830017,,,,,,,0.03555696830153465,1.0,0.057551413774490356,0.061635907739400864
22.842018127441406,,26,,0.013985964469611645,,404,,,,,0.03518695756793022,,1.0,,0.07721371948719025,,,,,
22.95505714416504,,27,,0.013223637826740742,,419,,,,,0.02982105128467083,,1.0,,0.06671099364757538,,,,,
23.04022216796875,,28,,0.012035062536597252,,434,,,,,0.02308756858110428,,1.0,,0.05778369680047035,,,,,
,23.107572555541992,29,0.8980000019073486,,0.011318666860461235,449,,,,,,0.017162906005978584,,1.0,,0.049643076956272125,,,,
,,29,,,,449,0.3657926023006439,0.6330612897872925,0.1493641436100006,1.3841865062713623,,,,,,,0.022626839578151703,1.0,0.03866787627339363,0.04068509489297867
23.096338272094727,,29,,0.010850022546947002,,449,,,,,0.021334270015358925,,1.0,,0.05143102630972862,,,,,
23.11101531982422,,30,,0.009576682932674885,,464,,,,,0.020185286179184914,,1.0,,0.04571784660220146,,,,,
23.10212516784668,,31,,0.008825719356536865,,479,,,,,0.015885494649410248,,1.0,,0.041499070823192596,,,,,
23.079607009887695,,32,,0.008486298844218254,,494,,,,,0.01370343379676342,,1.0,,0.03740615397691727,,,,,
,23.059825897216797,33,0.9980000257492065,,0.005937814712524414,499,,,,,,0.014365642331540585,,1.0,,0.02957776188850403,,,,
,,33,,,,499,0.3981517255306244,0.6415206789970398,0.14973968267440796,1.352383017539978,,,,,,,0.020896606147289276,1.0,0.025917643681168556,0.026949947699904442
23.052734375,,33,,0.007485374808311462,,509,,,,,0.014535171911120415,,1.0,,0.033781565725803375,,,,,
23.007484436035156,,34,,0.006929084658622742,,524,,,,,0.013958750292658806,,1.0,,0.031028393656015396,,,,,
22.95854377746582,,35,,0.006446774583309889,,539,,,,,0.012808079831302166,,1.0,,0.028461085632443428,,,,,
,22.893178939819336,36,0.998066782951355,,0.005514231976121664,549,,,,,,0.004767503589391708,,1.0,,0.025818761438131332,,,,
,,36,,,,549,0.4103143811225891,0.6444068551063538,0.14976610243320465,1.3489538431167603,,,,,,,0.014260921627283096,1.0,0.019830618053674698,0.02046879753470421
22.901611328125,,36,,0.006149430759251118,,554,,,,,0.011124917306005955,,1.0,,0.026166079565882683,,,,,
22.83953285217285,,37,,0.005666844081133604,,569,,,,,0.011266667395830154,,1.0,,0.0239444337785244,,,,,
22.772838592529297,,38,,0.005242089740931988,,584,,,,,0.00964026153087616,,1.0,,0.022431055083870888,,,,,
,22.666357040405273,39,0.9921242594718933,,0.005225757136940956,599,,,,,,0.012719891965389252,,1.0,,0.02059350721538067,,,,
,,39,,,,599,0.445855975151062,0.6432125568389893,0.15147674083709717,1.3518041372299194,,,,,,,0.014995082281529903,1.0,0.015583722852170467,0.01609904132783413
22.70018196105957,,39,,0.005053024273365736,,599,,,,,0.010248550213873386,,1.0,,0.0209178626537323,,,,,
22.62518882751465,,40,,0.004761943127959967,,614,,,,,0.007962706498801708,,1.0,,0.019462384283542633,,,,,
22.544889450073242,,41,,0.004570156801491976,,629,,,,,0.007830831222236156,,1.0,,0.018278663977980614,,,,,
22.46150779724121,,42,,0.004192103166133165,,644,,,,,0.007510280702263117,,1.0,,0.017259882763028145,,,,,
,22.3946533203125,43,0.9822194576263428,,0.00436057522892952,649,,,,,,0.004304894246160984,,1.0,,0.015729686245322227,,,,
,,43,,,,649,0.4447516202926636,0.6454020738601685,0.15070316195487976,1.3473204374313354,,,,,,,0.014982546679675579,1.0,0.012657837010920048,0.01309756189584732
22.377498626708984,,43,,0.004234318155795336,,659,,,,,0.007154182530939579,,1.0,,0.016828129068017006,,,,,
22.28978729248047,,44,,0.0040238783694803715,,674,,,,,0.006155273877084255,,1.0,,0.016059905290603638,,,,,
22.201576232910156,,45,,0.0037704298738390207,,689,,,,,0.007312253583222628,,1.0,,0.015034344978630543,,,,,
,22.096498489379883,46,0.9684320688247681,,0.0036401390098035336,699,,,,,,0.005884669721126556,,1.0,,0.0139949731528759,,,,
,,46,,,,699,0.4539353549480438,0.647292971611023,0.15491662919521332,1.3458400964736938,,,,,,,0.01306842640042305,1.0,0.01076633483171463,0.011131287552416325
22.108999252319336,,46,,0.003584864316508174,,704,,,,,0.005440990440547466,,1.0,,0.014327661134302616,,,,,
22.014036178588867,,47,,0.003428188618272543,,719,,,,,0.006084883119910955,,1.0,,0.013460173271596432,,,,,
21.918025970458984,,48,,0.0030782914254814386,,734,,,,,0.005806725937873125,,1.0,,0.01301881205290556,,,,,
,21.771610260009766,49,0.9508731365203857,,0.003361531998962164,749,,,,,,0.005899420008063316,,1.0,,0.01230648159980774,,,,
,,49,,,,749,0.4823019504547119,0.6486862897872925,0.15330378711223602,1.3510825634002686,,,,,,,0.009438855573534966,1.0,0.00930838007479906,0.009580510668456554
21.817625045776367,,49,,0.0030603331979364157,,749,,,,,0.005303170997649431,,1.0,,0.012513747438788414,,,,,
