LAMDA_epoch,LAMDA_step,epoch,lr,perturb_distance_epoch,perturb_distance_step,step,test_DIV_LOSS,test_acc,test_ece,test_loss,train_DIV_LOSS_epoch,train_DIV_LOSS_step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_DIV_LOSS,val_acc,val_ece,val_loss
2.9986138343811035,,0,,0.00716292392462492,,14,,,,,13.3145751953125,,0.15208333730697632,,2.5599968433380127,,,,,
2.9902708530426025,,1,,0.007424128707498312,,29,,,,,10.196991920471191,,0.421875,,2.4318079948425293,,,,,
2.973731756210327,,2,,0.008589142002165318,,44,,,,,6.043401718139648,,0.534375011920929,,2.2016663551330566,,,,,
,2.9551236629486084,3,0.019600000232458115,,0.009810390882194042,49,,,,,,4.064902305603027,,0.59375,,1.9955718517303467,,,,
,,3,,,,49,4.164776802062988,0.5529412031173706,0.389681339263916,2.023322582244873,,,,,,,4.0674238204956055,0.5699999928474426,0.4093307554721832,2.0174381732940674
2.9493765830993652,,3,,0.010992700234055519,,59,,,,,3.720348596572876,,0.6104166507720947,,1.9536553621292114,,,,,
2.9179956912994385,,4,,0.014061197638511658,,74,,,,,2.517791986465454,,0.6875,,1.7246278524398804,,,,,
2.880112886428833,,5,,0.017260925844311714,,89,,,,,1.8385162353515625,,0.7447916865348816,,1.5006462335586548,,,,,
,2.830566883087158,6,0.03959999978542328,,0.02061893790960312,99,,,,,,1.38676917552948,,0.84375,,1.256404995918274,,,,
,,6,,,,99,1.5496361255645752,0.7134191393852234,0.3814634382724762,1.353940486907959,,,,,,,1.3955692052841187,0.7749999761581421,0.445669561624527,1.3190840482711792
2.8365182876586914,,6,,0.02091286890208721,,104,,,,,1.4063209295272827,,0.784375011920929,,1.3105674982070923,,,,,
2.7879631519317627,,7,,0.024115605279803276,,119,,,,,1.122241497039795,,0.8062499761581421,,1.142750859260559,,,,,
2.7345869541168213,,8,,0.02699851430952549,,134,,,,,0.9364411234855652,,0.824999988079071,,1.0137922763824463,,,,,
,2.6480369567871094,9,0.05959999933838844,,0.0302264466881752,149,,,,,,0.8346353769302368,,0.84375,,0.8254024982452393,,,,
,,9,,,,149,0.8929060101509094,0.787561297416687,0.30746927857398987,0.9586440324783325,,,,,,,0.7258709073066711,0.8500000238418579,0.3595668077468872,0.8844531774520874
2.6762895584106445,,9,,0.029544489458203316,,149,,,,,0.7738588452339172,,0.8479166626930237,,0.9034820795059204,,,,,
2.61368465423584,,10,,0.030626900494098663,,164,,,,,0.6837093830108643,,0.8520833253860474,,0.8109228014945984,,,,,
