LAMDA_epoch,LAMDA_step,epoch,lr,perturb_distance_epoch,perturb_distance_step,step,test_DIV_LOSS,test_acc,test_ece,test_loss,train_DIV_LOSS_epoch,train_DIV_LOSS_step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_DIV_LOSS,val_acc,val_ece,val_loss
2.9996442794799805,,0,,0.0024059663992375135,,14,,,,,12.183154106140137,,0.0072916666977107525,,4.850322246551514,,,,,
2.9975035190582275,,1,,0.002415468217805028,,29,,,,,12.102129936218262,,0.01354166679084301,,4.844738960266113,,,,,
2.993220090866089,,2,,0.0024077643174678087,,44,,,,,11.915262222290039,,0.02187499962747097,,4.828878879547119,,,,,
,2.9883413314819336,3,0.009800000116229057,,0.002452331827953458,49,,,,,,11.680229187011719,,0.015625,,4.816807270050049,,,,
,,3,,,,49,11.627467155456543,0.023885350674390793,0.016244031488895416,4.823476791381836,,,,,,,11.64571762084961,0.05000000074505806,0.03858397528529167,4.808125972747803
2.986797571182251,,3,,0.0024352341424673796,,59,,,,,11.57835865020752,,0.03958333283662796,,4.804449081420898,,,,,
2.9782369136810303,,4,,0.0024391734041273594,,74,,,,,11.093989372253418,,0.11770833283662796,,4.773107051849365,,,,,
2.9675352573394775,,5,,0.002443541307002306,,89,,,,,10.450369834899902,,0.20729166269302368,,4.729898929595947,,,,,
,2.9529170989990234,6,0.01979999989271164,,0.0025553221348673105,99,,,,,,9.51359748840332,,0.296875,,4.676236629486084,,,,
,,6,,,,99,9.657217025756836,0.1509753167629242,0.13890638947486877,4.724539279937744,,,,,,,9.653192520141602,0.33000001311302185,0.3177981972694397,4.667779445648193
2.954698324203491,,6,,0.002461311174556613,,104,,,,,9.684194564819336,,0.2906250059604645,,4.679339408874512,,,,,
2.9397315979003906,,7,,0.002508982550352812,,119,,,,,8.856528282165527,,0.33125001192092896,,4.621240139007568,,,,,
2.922637939453125,,8,,0.00253384280949831,,134,,,,,7.999086380004883,,0.37812501192092896,,4.557233810424805,,,,,
,2.8938353061676025,9,0.02979999966919422,,0.0026966314762830734,149,,,,,,6.620546340942383,,0.4375,,4.4596405029296875,,,,
,,9,,,,149,6.830218315124512,0.22750796377658844,0.21340541541576385,4.571017742156982,,,,,,,6.831277847290039,0.4699999988079071,0.45528164505958557,4.4478373527526855
2.9034318923950195,,9,,0.002611309289932251,,149,,,,,7.104123115539551,,0.421875,,4.4871954917907715,,,,,
2.88212251663208,,10,,0.0026653872337192297,,164,,,,,6.174569606781006,,0.44479167461395264,,4.409445285797119,,,,,
2.8587183952331543,,11,,0.002769431797787547,,179,,,,,5.227839946746826,,0.4489583373069763,,4.329412937164307,,,,,
2.833247661590576,,12,,0.002894673263654113,,194,,,,,4.259448051452637,,0.46562498807907104,,4.245499134063721,,,,,
,2.8114941120147705,13,0.039799999445676804,,0.003124722745269537,199,,,,,,3.7262940406799316,,0.421875,,4.189663887023926,,,,
,,13,,,,199,3.761753797531128,0.24860668182373047,0.23055297136306763,4.380491256713867,,,,,,,3.7741222381591797,0.4749999940395355,0.4554031789302826,4.1650261878967285
2.8057451248168945,,13,,0.003064974443987012,,209,,,,,3.4288716316223145,,0.46666666865348816,,4.15285062789917,,,,,
2.776233434677124,,14,,0.0032314558047801256,,224,,,,,2.765737771987915,,0.4697916805744171,,4.066864967346191,,,,,
2.74474835395813,,15,,0.0035138987004756927,,239,,,,,2.1806929111480713,,0.48645833134651184,,3.975032091140747,,,,,
,2.7068824768066406,16,0.049800001084804535,,0.003782744286581874,249,,,,,,1.701891541481018,,0.53125,,3.8412482738494873,,,,
,,16,,,,249,1.8230615854263306,0.2676154375076294,0.243320494890213,4.183550834655762,,,,,,,1.8350236415863037,0.5299999713897705,0.5020782351493835,3.8537557125091553
2.7113893032073975,,16,,0.003750164294615388,,254,,,,,1.7032686471939087,,0.5010416507720947,,3.8743813037872314,,,,,
2.6761159896850586,,17,,0.004005197901278734,,269,,,,,1.3266733884811401,,0.5177083611488342,,3.7830748558044434,,,,,
2.639026403427124,,18,,0.004424145445227623,,284,,,,,1.0277907848358154,,0.5229166746139526,,3.682926654815674,,,,,
,2.581613063812256,19,0.05979999899864197,,0.005379101727157831,299,,,,,,0.6908156871795654,,0.453125,,3.510545253753662,,,,
,,19,,,,299,0.8485811352729797,0.28781846165657043,0.2538524568080902,3.9810125827789307,,,,,,,0.8715912103652954,0.5649999976158142,0.5232025980949402,3.5242056846618652
2.600205421447754,,19,,0.004794727079570293,,299,,,,,0.8150681853294373,,0.53125,,3.587803840637207,,,,,
2.559710741043091,,20,,0.005185624118894339,,314,,,,,0.6659216284751892,,0.5427083373069763,,3.48384428024292,,,,,
2.5176751613616943,,21,,0.005815968383103609,,329,,,,,0.5677707195281982,,0.5635416507720947,,3.377808094024658,,,,,
2.4743354320526123,,22,,0.006476103328168392,,344,,,,,0.4853082299232483,,0.5687500238418579,,3.2854363918304443,,,,,
,2.438666582107544,23,0.0697999969124794,,0.00694606127217412,349,,,,,,0.34249866008758545,,0.609375,,3.1775126457214355,,,,
,,23,,,,349,0.5320272445678711,0.31419187784194946,0.2668175995349884,3.7636587619781494,,,,,,,0.5535735487937927,0.6050000190734863,0.5410544872283936,3.1669373512268066
2.4295361042022705,,23,,0.007028268184512854,,359,,,,,0.43903419375419617,,0.5843750238418579,,3.1649954319000244,,,,,
2.3837180137634277,,24,,0.007998446933925152,,374,,,,,0.396261066198349,,0.5979166626930237,,3.0553958415985107,,,,,
2.336901903152466,,25,,0.008836704306304455,,389,,,,,0.3686884343624115,,0.6260416507720947,,2.9294450283050537,,,,,
,2.282850980758667,26,0.07980000227689743,,0.009548811241984367,399,,,,,,0.28959837555885315,,0.671875,,2.732450246810913,,,,
,,26,,,,399,0.41477710008621216,0.35678741335868835,0.2873130738735199,3.4947571754455566,,,,,,,0.4276716709136963,0.675000011920929,0.5725095272064209,2.7568840980529785
2.289354085922241,,26,,0.009691893123090267,,404,,,,,0.3452334403991699,,0.6468750238418579,,2.797600030899048,,,,,
2.2414650917053223,,27,,0.011539003811776638,,419,,,,,0.34456396102905273,,0.6552083492279053,,2.671072483062744,,,,,
2.1939585208892822,,28,,0.012887461110949516,,434,,,,,0.32597145438194275,,0.6739583611488342,,2.5324790477752686,,,,,
,2.1248080730438232,29,0.08980000019073486,,0.015048603527247906,449,,,,,,0.3598725199699402,,0.75,,2.3111352920532227,,,,
,,29,,,,449,0.3619757294654846,0.39848726987838745,0.2945985794067383,3.164710283279419,,,,,,,0.3531685769557953,0.7350000143051147,0.5647515058517456,2.271958589553833
2.1468911170959473,,29,,0.014555083587765694,,449,,,,,0.3153458535671234,,0.7010416388511658,,2.383355140686035,,,,,
2.0997977256774902,,30,,0.015939289703965187,,464,,,,,0.3067043721675873,,0.7177083492279053,,2.2354345321655273,,,,,
2.053396701812744,,31,,0.0174171794205904,,479,,,,,0.3091690242290497,,0.734375,,2.101722478866577,,,,,
2.00791597366333,,32,,0.01915518194437027,,494,,,,,0.31360283493995667,,0.7572916746139526,,1.9694103002548218,,,,,
,1.9719831943511963,33,0.0997999981045723,,0.020210862159729004,499,,,,,,0.44413354992866516,,0.796875,,1.6897281408309937,,,,
,,33,,,,499,0.3986526429653168,0.4458598792552948,0.2940596342086792,2.809417963027954,,,,,,,0.35537785291671753,0.7599999904632568,0.4934360384941101,1.79766845703125
1.9630972146987915,,33,,0.020450299605727196,,509,,,,,0.3343493342399597,,0.7708333134651184,,1.8419533967971802,,,,,
1.9207872152328491,,34,,0.02285904996097088,,524,,,,,0.3327295184135437,,0.7864583134651184,,1.7127171754837036,,,,,
1.8802475929260254,,35,,0.02340621128678322,,539,,,,,0.358799546957016,,0.8052083253860474,,1.6016669273376465,,,,,
,1.835645079612732,36,0.09980668127536774,,0.022414878010749817,549,,,,,,0.48031294345855713,,0.78125,,1.473309874534607,,,,
,,36,,,,549,0.43300989270210266,0.48676353693008423,0.2828886806964874,2.4981470108032227,,,,,,,0.3578791320323944,0.8100000023841858,0.45106974244117737,1.4315617084503174
1.841138243675232,,36,,0.024261515587568283,,554,,,,,0.3452186584472656,,0.8145833611488342,,1.5048105716705322,,,,,
1.803581953048706,,37,,0.025622420012950897,,569,,,,,0.3552415668964386,,0.8291666507720947,,1.4000701904296875,,,,,
1.7688162326812744,,38,,0.027225136756896973,,584,,,,,0.3356318771839142,,0.84375,,1.3147284984588623,,,,,
,1.7206729650497437,39,0.09921243041753769,,0.028263436630368233,599,,,,,,0.335779070854187,,0.875,,1.2060421705245972,,,,
