LAMDA_epoch,LAMDA_step,epoch,lr,perturb_distance_epoch,perturb_distance_step,step,test_DIV_LOSS,test_acc,test_ece,test_loss,train_DIV_LOSS_epoch,train_DIV_LOSS_step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_DIV_LOSS,val_acc,val_ece,val_loss
2.9973158836364746,,0,,0.0020812605507671833,,14,,,,,12.61480712890625,,0.02604166604578495,,4.87221622467041,,,,,
2.981142520904541,,1,,0.002090415684506297,,29,,,,,12.01223087310791,,0.23229166865348816,,4.790319442749023,,,,,
2.9488255977630615,,2,,0.002158741233870387,,44,,,,,10.412789344787598,,0.715624988079071,,4.582398891448975,,,,,
,2.912092447280884,3,0.07349999994039536,,0.00232905731536448,49,,,,,,8.52302074432373,,0.875,,4.333252906799316,,,,
,,3,,,,49,8.456802368164062,0.8414948582649231,0.8258523941040039,4.354596138000488,,,,,,,8.6144380569458,0.925000011920929,0.9078857898712158,4.261294364929199
2.9004769325256348,,3,,0.002306470414623618,,59,,,,,8.176870346069336,,0.8833333253860474,,4.266720294952393,,,,,
2.8363234996795654,,4,,0.002645957749336958,,74,,,,,5.865610122680664,,0.9322916865348816,,3.8594624996185303,,,,,
2.757025718688965,,5,,0.003350951010361314,,89,,,,,3.697127342224121,,0.940625011920929,,3.3794031143188477,,,,,
,2.651360273361206,6,0.148499995470047,,0.004891089163720608,99,,,,,,1.967451810836792,,0.9375,,2.910149335861206,,,,
,,6,,,,99,1.935876727104187,0.9041559100151062,0.8369839787483215,2.916887044906616,,,,,,,2.1472673416137695,0.9800000190734863,0.8843857049942017,2.5614514350891113
2.6641809940338135,,6,,0.004964272025972605,,104,,,,,2.2290868759155273,,0.956250011920929,,2.856353759765625,,,,,
2.5612897872924805,,7,,0.007841041311621666,,119,,,,,1.4508012533187866,,0.9677083492279053,,2.3129191398620605,,,,,
2.453119993209839,,8,,0.012063012458384037,,134,,,,,0.9913161396980286,,0.9697916507720947,,1.7649705410003662,,,,,
,2.3012311458587646,9,0.22349999845027924,,0.021766724064946175,149,,,,,,0.8994774222373962,,0.96875,,0.9897542595863342,,,,
,,9,,,,149,0.773637056350708,0.953125,0.532446026802063,1.0725376605987549,,,,,,,0.9052692651748657,0.9900000095367432,0.4453015625476837,0.7316578030586243
2.3469419479370117,,9,,0.018023064360022545,,149,,,,,0.8082395792007446,,0.9791666865348816,,1.194690465927124,,,,,
2.2478749752044678,,10,,0.021336382254958153,,164,,,,,0.7972663044929504,,0.9937499761581421,,0.7536552548408508,,,,,
2.1386752128601074,,11,,0.019592279568314552,,179,,,,,0.5750145316123962,,0.9927083253860474,,0.4788581132888794,,,,,
2.0107405185699463,,12,,0.01745552569627762,,194,,,,,0.47853538393974304,,0.9947916865348816,,0.3216078579425812,,,,,
,1.894478440284729,13,0.2985000014305115,,0.01532449759542942,199,,,,,,0.34819191694259644,,0.984375,,0.26898089051246643,,,,
,,13,,,,199,0.4235454499721527,0.9777706265449524,0.1958571821451187,0.32345816493034363,,,,,,,0.4158176779747009,0.9950000047683716,0.13147887587547302,0.16141660511493683
1.861845850944519,,13,,0.015119473449885845,,209,,,,,0.35616931319236755,,0.996874988079071,,0.2219051718711853,,,,,
1.693841576576233,,14,,0.013488606549799442,,224,,,,,0.25355827808380127,,1.0,,0.16725043952465057,,,,,
1.5031815767288208,,15,,0.01167416200041771,,239,,,,,0.19105693697929382,,1.0,,0.1284521520137787,,,,,
,1.2601901292800903,16,0.3734999895095825,,0.01178782805800438,249,,,,,,0.14244714379310608,,1.0,,0.13162295520305634,,,,
,,16,,,,249,0.22166047990322113,0.983730673789978,0.11109434813261032,0.1876278519630432,,,,,,,0.1647258996963501,1.0,0.061629414558410645,0.06965641677379608
1.290120244026184,,16,,0.009486746974289417,,254,,,,,0.15284021198749542,,1.0,,0.10425540059804916,,,,,
1.0643752813339233,,17,,0.008928717114031315,,269,,,,,0.12592750787734985,,1.0,,0.08472882956266403,,,,,
1.0,,18,,0.00779705261811614,,284,,,,,0.10427854210138321,,1.0,,0.07062070816755295,,,,,
,1.0,19,0.44850000739097595,,0.006549987010657787,299,,,,,,0.08394661545753479,,1.0,,0.05133854225277901,,,,
